,author_code,ebook_link,ebook_title,other_info,other_info.1,other_info.2,other_info.3,other_info.4,other_info.5,author_Name,author_Surname,clean_birth_year,clean_death_year,century,link_txt
2579,a2185,/ebooks/28080,"Œuvres complètes de lord Byron, Tome 02
",<br/>,comprenant ses mémoires publiés par Thomas Moore,,,,,Moore, Thomas,1779,1852,19,http://www.gutenberg.org/cache/epub/28080/pg28080.txt
2580,a2185,/ebooks/27144,"Œuvres complètes de lord Byron, Tome 03
",<br/>,avec notes et commentaires comprenant ses mémoires publiés par Thomas Moore,,,,,Moore, Thomas,1779,1852,19,http://www.gutenberg.org/cache/epub/27144/pg27144.txt
2581,a2185,/ebooks/28081,"Œuvres complètes de lord Byron, Tome 04
",<br/>,comprenant ses mémoires publiés par Thomas Moore,,,,,Moore, Thomas,1779,1852,19,http://www.gutenberg.org/cache/epub/28081/pg28081.txt
2582,a2185,/ebooks/28082,"Œuvres complètes de lord Byron, Tome 05
",<br/>,comprenant ses mémoires publiés par Thomas Moore,,,,,Moore, Thomas,1779,1852,19,http://www.gutenberg.org/cache/epub/28082/pg28082.txt
2583,a2185,/ebooks/28534,"Œuvres complètes de lord Byron, Tome 06
",<br/>,comprenant ses mémoires publiés par Thomas Moore,,,,,Moore, Thomas,1779,1852,19,http://www.gutenberg.org/cache/epub/28534/pg28534.txt
2584,a2185,/ebooks/28622,"Œuvres complètes de lord Byron, Tome 07
",<br/>,comprenant ses mémoires publiées par Thomas Moore,,,,,Moore, Thomas,1779,1852,19,http://www.gutenberg.org/cache/epub/28622/pg28622.txt
2585,a2185,/ebooks/28828,"Œuvres complètes de lord Byron, Tome 08
",<br/>,comprenant ses mémoires publiés par Thomas Moore,,,,,Moore, Thomas,1779,1852,19,http://www.gutenberg.org/cache/epub/28828/pg28828.txt
2586,a2185,/ebooks/30067,"Œuvres complètes de lord Byron, Tome 09
",<br/>,comprenant ses mémoires publiés par Thomas Moore,,,,,Moore, Thomas,1779,1852,19,http://www.gutenberg.org/cache/epub/30067/pg30067.txt
2587,a2185,/ebooks/30994,"Œuvres complètes de lord Byron, Tome 10
",<br/>,comprenant ses mémoires publiés par Thomas Moore,,,,,Moore, Thomas,1779,1852,19,http://www.gutenberg.org/cache/epub/30994/pg30994.txt
2588,a2185,/ebooks/32509,"Œuvres complètes de lord Byron, Tome 11
",<br/>,comprenant ses mémoires publiés par Thomas Moore,,,,,Moore, Thomas,1779,1852,19,http://www.gutenberg.org/cache/epub/32509/pg32509.txt
2589,a2185,/ebooks/33744,"Œuvres complètes de lord Byron, Tome 12
",<br/>,comprenant ses mémoires publiés par Thomas Moore,,,,,Moore, Thomas,1779,1852,19,http://www.gutenberg.org/cache/epub/33744/pg33744.txt
2590,a2185,/ebooks/36938,"Œuvres complètes de lord Byron, Tome 13
",<br/>,Comprenant ses mémoires publiés par Thomas Moore,,,,,Moore, Thomas,1779,1852,19,http://www.gutenberg.org/cache/epub/36938/pg36938.txt
2591,a50648,/ebooks/59859,"Candide, ou, l'optimisme",,,,,,,Moreau, Adrien,1843,1906,19,http://www.gutenberg.org/cache/epub/59859/pg59859.txt
2592,a48775,/ebooks/42472,"Madame Sans-Gêne, Tome 1
",<br/>,Roman tiré de la Pièce de Mm. Victorien Sardou et Émile Moreau,,,,,Moreau, Émile,1852,1922,19,http://www.gutenberg.org/cache/epub/42472/pg42472.txt
2593,a48775,/ebooks/56309,"Madame Sans-Gêne, Tome 2
",<br/>,La Maréchale,,,,,Moreau, Émile,1852,1922,19,http://www.gutenberg.org/cache/epub/56309/pg56309.txt
2594,a48775,/ebooks/43980,"Madame Sans-Gêne, Tome 3
",<br/>,Le Roi de Rome,,,,,Moreau, Émile,1852,1922,19,http://www.gutenberg.org/cache/epub/43980/pg43980.txt
2595,a46971,/ebooks/52635,Leurs Excellences,,,,,,,Morel-Retz, Louis Pierre Gabriel Bernard,1825,1899,19,http://www.gutenberg.org/cache/epub/52635/pg52635.txt
2596,a32068,/ebooks/57584,The Book of the Homeless (Le livre des sans-foyer),,,,,,,More, Paul Elmer,1864,1937,19,http://www.gutenberg.org/cache/epub/57584/pg57584.txt
2597,a32068,/ebooks/57584,The Book of the Homeless (Le livre des sans-foyer),,,,,,,More, Paul Elmer,1864,1937,19,http://www.gutenberg.org/cache/epub/57584/pg57584.txt
2598,a25211,/ebooks/22253,L'Humanité préhistorique,,,,,,,Morgan, J. de (Jacques),1857,1924,19,http://www.gutenberg.org/cache/epub/22253/pg22253.txt
2599,a40244,/ebooks/11646,Noa Noa,,,,,,,Morice, Charles,1861,1919,19,http://www.gutenberg.org/cache/epub/11646/pg11646.txt
2600,a35479,/ebooks/31805,"Le Vallon Aérien
",<br/>,"Ou, Relation du voyage d'un aéronaute dans un pays inconnu jusqu'à présent; suivie de l'histoire de ses habitans et de la description de leurs moeurs",,,,,Mosneron de Launay, Jean-Baptiste,,1830,,http://www.gutenberg.org/cache/epub/31805/pg31805.txt
2601,a41567,/ebooks/42192,Notes sur Laclos et Les Liaisons Dangereuses,,,,,,,Mossé, George,,,,http://www.gutenberg.org/cache/epub/42192/pg42192.txt
2602,a44270,/ebooks/50664,Clio,,,,,,,Mucha, Alphonse,1860,1939,19,http://www.gutenberg.org/cache/epub/50664/pg50664.txt
2603,a44270,/ebooks/47345,Mémoires d'un Éléphant blanc,,,,,,,Mucha, Alphonse,1860,1939,19,http://www.gutenberg.org/cache/epub/47345/pg47345.txt
2604,a4459,/ebooks/12620,Contes d'Amérique,,,,,,,Mullem, Louis,1836,1908,19,http://www.gutenberg.org/cache/epub/12620/pg12620.txt
2605,a4127,/ebooks/41116,Curiosités Historiques et Littéraires,,,,,,,Muller, Eugène,1826,1913,19,http://www.gutenberg.org/cache/epub/41116/pg41116.txt
2606,a4127,/ebooks/11905,Sous les marronniers: Contes et récits,,,,,,,Muller, Eugène,1826,1913,19,http://www.gutenberg.org/cache/epub/11905/pg11905.txt
2607,a46262,/ebooks/51149,Avec les Poilus: Maman la Soupe et son chat Ratu,,,,,,,Mültzer, Marcel,,,,http://www.gutenberg.org/cache/epub/51149/pg51149.txt
2608,a6197,/ebooks/21966,Propos de ville et propos de théâtre,,,,,,,Murger, Henri,1822,1861,19,http://www.gutenberg.org/cache/epub/21966/pg21966.txt
2609,a6197,/ebooks/18446,Scènes de la vie de Bohème,,,,,,,Murger, Henri,1822,1861,19,http://www.gutenberg.org/cache/epub/18446/pg18446.txt
2610,a6197,/ebooks/18537,Scènes de la vie de jeunesse: Nouvelles,,,,,,,Murger, Henri,1822,1861,19,http://www.gutenberg.org/cache/epub/18537/pg18537.txt
2611,a1341,/ebooks/28211,Alfred de Musset et George Sand,<br/>,dessins par Alfred de Musset,,,,,Musset, Alfred de,1810,1857,19,http://www.gutenberg.org/cache/epub/28211/pg28211.txt
2612,a1341,/ebooks/12949,Contes Français,,,,,,,Musset, Alfred de,1810,1857,19,http://www.gutenberg.org/cache/epub/12949/pg12949.txt
2613,a1341,/ebooks/26806,"Gamiani, ou Une nuit d'excès",,,,,,,Musset, Alfred de,1810,1857,19,http://www.gutenberg.org/cache/epub/26806/pg26806.txt
2614,a1341,/ebooks/20246,Œuvres complètes de Alfred de Musset — Tome 3,,,,,,,Musset, Alfred de,1810,1857,19,http://www.gutenberg.org/cache/epub/20246/pg20246.txt
2615,a1341,/ebooks/22394,Œuvres complètes de Alfred de Musset — Tome 4,,,,,,,Musset, Alfred de,1810,1857,19,http://www.gutenberg.org/cache/epub/22394/pg22394.txt
2616,a1341,/ebooks/23567,Œuvres complètes de Alfred de Musset — Tome 5,,,,,,,Musset, Alfred de,1810,1857,19,http://www.gutenberg.org/cache/epub/23567/pg23567.txt
2617,a1341,/ebooks/13231,Œuvres Complètes de Alfred de Musset — Tome 6.,,,,,,,Musset, Alfred de,1810,1857,19,http://www.gutenberg.org/cache/epub/13231/pg13231.txt
2618,a1341,/ebooks/13221,Œuvres Complètes de Alfred de Musset — Tome 7.,,,,,,,Musset, Alfred de,1810,1857,19,http://www.gutenberg.org/cache/epub/13221/pg13221.txt
2619,a5569,/ebooks/14539,La Chèvre Jaune,,,,,,,Musset, Paul de,1804,1880,19,http://www.gutenberg.org/cache/epub/14539/pg14539.txt
2620,a9430,/ebooks/20635,Une fête de Noël sous Jacques Cartier,,,,,,,Myrand, Ernest,1854,1921,19,http://www.gutenberg.org/cache/epub/20635/pg20635.txt
2621,a36574,/ebooks/52933,Uranie,,,,,,,Myrbach-Rheinfeld, Felician,,1940,,http://www.gutenberg.org/cache/epub/52933/pg52933.txt
2622,a33231,/ebooks/28258,"À terre & en l'air...
",<br/>,Mémoires du Géant,,,,,Nadar, Félix,1820,1910,19,http://www.gutenberg.org/cache/epub/28258/pg28258.txt
2623,a37496,/ebooks/35150,Chignole (la guerre aérienne),,,,,,,Nadaud, Marcel,1889,,20,http://www.gutenberg.org/cache/epub/35150/pg35150.txt
2624,a34437,/ebooks/61181,Vers le pôle,,,,,,,Nansen, Fridtjof,1861,1930,19,http://www.gutenberg.org/cache/epub/61181/pg61181.txt
2625,a4267,/ebooks/12230,"Œuvres de Napoléon Bonaparte, Tome I.",,,,,,,Napoleon I, Emperor of the French,1769,1821,18,http://www.gutenberg.org/cache/epub/12230/pg12230.txt
2626,a4267,/ebooks/12782,"Œuvres de Napoléon Bonaparte, Tome II.",,,,,,,Napoleon I, Emperor of the French,1769,1821,18,http://www.gutenberg.org/cache/epub/12782/pg12782.txt
2627,a4267,/ebooks/12893,"Œuvres de Napoléon Bonaparte, Tome III.",,,,,,,Napoleon I, Emperor of the French,1769,1821,18,http://www.gutenberg.org/cache/epub/12893/pg12893.txt
2628,a4267,/ebooks/13192,"Œuvres de Napoléon Bonaparte, Tome IV.",,,,,,,Napoleon I, Emperor of the French,1769,1821,18,http://www.gutenberg.org/cache/epub/13192/pg13192.txt
2629,a4267,/ebooks/13475,"Œuvres de Napoléon Bonaparte, Tome V.",,,,,,,Napoleon I, Emperor of the French,1769,1821,18,http://www.gutenberg.org/cache/epub/13475/pg13475.txt
2630,a4267,/ebooks/19700,Tendresses impériales,,,,,,,Napoleon I, Emperor of the French,1769,1821,18,http://www.gutenberg.org/cache/epub/19700/pg19700.txt
2631,a47241,/ebooks/53147,Albert Durer a Venise et dans les Pays-Bas,<br/>,"autobiographie, lettres, journal de voyages, papiers divers",,,,,Narrey, Charles,1825,1892,19,http://www.gutenberg.org/cache/epub/53147/pg53147.txt
2632,a51140,/ebooks/60810,"Corinne; ou, l'Italie
",<br/>,Nouvelle édition revue avec soin et précédée d'observations par Mme Necker de Saussure et M. Sainte-Beuve de l'Académie française,,,,,Necker de Saussure, Albertine-Adrienne,1766,1841,18,http://www.gutenberg.org/cache/epub/60810/pg60810.txt
2633,a26833,/ebooks/24960,Voyages amusants,,,,,,,Néel, Louis-Balthazar,,1754,,http://www.gutenberg.org/cache/epub/24960/pg24960.txt
2634,a4447,/ebooks/11037,La veille d'armes: Pièce en cinq actes,,,,,,,Népoty, Lucien,,,,http://www.gutenberg.org/cache/epub/11037/pg11037.txt
2635,a6559,/ebooks/52611,Le diable amoureux,,,,,,,Nerval, Gérard de,1808,1855,19,http://www.gutenberg.org/cache/epub/52611/pg52611.txt
2636,a6559,/ebooks/16238,Poésies Allemandes,,,,,,,Nerval, Gérard de,1808,1855,19,http://www.gutenberg.org/cache/epub/16238/pg16238.txt
2637,a6559,/ebooks/55554,Le rêve et la vie - Les filles du feu - La bohème galante,,,,,,,Nerval, Gérard de,1808,1855,19,http://www.gutenberg.org/cache/epub/55554/pg55554.txt
2638,a6559,/ebooks/46931,"Voyage en Orient, Volume 1: Les femmes de Caire; Druses et Maronites",,,,,,,Nerval, Gérard de,1808,1855,19,http://www.gutenberg.org/cache/epub/46931/pg46931.txt
2639,a6559,/ebooks/46932,"Voyage en Orient, Volume 2: Les nuits du Ramazan; De Paris à Cythère; Lorely",,,,,,,Nerval, Gérard de,1808,1855,19,http://www.gutenberg.org/cache/epub/46932/pg46932.txt
2640,a3744,/ebooks/10906,Quinze Jours en Égypte,,,,,,,Neuray, Fernand,1874,1934,20,http://www.gutenberg.org/cache/epub/10906/pg10906.txt
2641,a7311,/ebooks/46111,Autour de la lune,,,,,,,Neuville, Alphonse Marie de,1835,1885,19,http://www.gutenberg.org/cache/epub/46111/pg46111.txt
2642,a7311,/ebooks/17335,"Aventures merveilleuses mais authentiques du capitaine Corcoran, Deuxième partie",,,,,,,Neuville, Alphonse Marie de,1835,1885,19,http://www.gutenberg.org/cache/epub/17335/pg17335.txt
2643,a7311,/ebooks/16743,"Aventures merveilleuses mais authentiques du capitaine Corcoran, Première Partie",,,,,,,Neuville, Alphonse Marie de,1835,1885,19,http://www.gutenberg.org/cache/epub/16743/pg16743.txt
2644,a7311,/ebooks/46541,Le Tour du monde en quatre-vingts jours,,,,,,,Neuville, Alphonse Marie de,1835,1885,19,http://www.gutenberg.org/cache/epub/46541/pg46541.txt
2645,a7311,/ebooks/54873,Vingt mille lieues sous les mers,,,,,,,Neuville, Alphonse Marie de,1835,1885,19,http://www.gutenberg.org/cache/epub/54873/pg54873.txt
2646,a41244,/ebooks/41578,L'Impeccable Théophile Gautier et les sacrilèges romantiques,,,,,,,Nicolardot, Louis,1822,1888,19,http://www.gutenberg.org/cache/epub/41578/pg41578.txt
2647,a47545,/ebooks/53805,Voyage des souverains: Inauguration du Canal de Suez,,,,,,,Nicole, Gustave,1835,,19,http://www.gutenberg.org/cache/epub/53805/pg53805.txt
2648,a779,/ebooks/5258,Ainsi Parlait Zarathoustra,,,,,,,Nietzsche, Friedrich Wilhelm,1844,1900,19,http://www.gutenberg.org/cache/epub/5258/pg5258.txt
2649,a779,/ebooks/48006,"Considérations inactuelles, deuxième série",<br/>,"Schopenhauer éducateur, Richard Wagner à Bayreuth",,,,,Nietzsche, Friedrich Wilhelm,1844,1900,19,http://www.gutenberg.org/cache/epub/48006/pg48006.txt
2650,a7403,/ebooks/17459,"Florence historique, monumentale, artistique",,,,,,,Niké, Marcel,,,,http://www.gutenberg.org/cache/epub/17459/pg17459.txt
2651,a39766,/ebooks/44483,Bellefleur: Roman d'un comédien au XVIIe siècle,,,,,,,Nion, François de,1854,1923,19,http://www.gutenberg.org/cache/epub/44483/pg44483.txt
2652,a39766,/ebooks/38996,Dix contes modernes des meilleurs auteurs du jour,,,,,,,Nion, François de,1854,1923,19,http://www.gutenberg.org/cache/epub/38996/pg38996.txt
2653,a25065,/ebooks/57584,The Book of the Homeless (Le livre des sans-foyer),,,,,,,Noailles, Anna de,1876,1933,20,http://www.gutenberg.org/cache/epub/57584/pg57584.txt
2654,a25065,/ebooks/57584,The Book of the Homeless (Le livre des sans-foyer),,,,,,,Noailles, Anna de,1876,1933,20,http://www.gutenberg.org/cache/epub/57584/pg57584.txt
2655,a25065,/ebooks/22054,Les vivants et les morts,,,,,,,Noailles, Anna de,1876,1933,20,http://www.gutenberg.org/cache/epub/22054/pg22054.txt
2656,/ebooks/12401,,,,,,,,,La dernière lettre écrite par des soldats français tombés au champ d'honneur 1914-1918,,,,,http://www.gutenberg.org/cache/epub/nan/pgnan.txt
2657,/ebooks/40399,,,,,,,,,Les Usages du Siècle : lettres, conseils pratiques,,,,http://www.gutenberg.org/cache/epub/nan/pgnan.txt
2658,a7795,/ebooks/55605,Histoire du chien de Brisquet / The Story of Brisquet's Dog,,,,,,,Nodier, Charles,1780,1844,19,http://www.gutenberg.org/cache/epub/55605/pg55605.txt
2659,a7795,/ebooks/54819,"Les Contes; ou, Les nouvelles récréations et joyeux devis",,,,,,,Nodier, Charles,1780,1844,19,http://www.gutenberg.org/cache/epub/54819/pg54819.txt
2660,a7795,/ebooks/41577,Dictionnaire raisonné des onomatopées françaises,,,,,,,Nodier, Charles,1780,1844,19,http://www.gutenberg.org/cache/epub/41577/pg41577.txt
2661,a7795,/ebooks/55605,Histoire du chien de Brisquet / The Story of Brisquet's Dog,,,,,,,Nodier, Charles,1780,1844,19,http://www.gutenberg.org/cache/epub/55605/pg55605.txt
2662,a7795,/ebooks/18089,"Infernaliana
",<br/>,"Anecdotes, petits romans, nouvelles et contes sur les revenans, les spectres, les démons et les vampires",,,,,Nodier, Charles,1780,1844,19,http://www.gutenberg.org/cache/epub/18089/pg18089.txt
2663,a7795,/ebooks/18083,Smarra ou les démons de la nuit: Songes romantiques,,,,,,,Nodier, Charles,1780,1844,19,http://www.gutenberg.org/cache/epub/18083/pg18083.txt
2664,a7795,/ebooks/24260,Le temple de Gnide,,,,,,,Nodier, Charles,1780,1844,19,http://www.gutenberg.org/cache/epub/24260/pg24260.txt
2665,a47631,/ebooks/57865,Dictionnaire érotique Latin-Français,,,,,,,Noel, François,1755,1841,18,http://www.gutenberg.org/cache/epub/57865/pg57865.txt
2666,a41418,/ebooks/41903,Einstein et l'univers: Une lueur dans le mystère des choses,,,,,,,Nordmann, Charles,1881,1940,20,http://www.gutenberg.org/cache/epub/41903/pg41903.txt
2667,a45737,/ebooks/51405,La bêtise humaine (Eusèbe Martin),,,,,,,Noriac, Jules,1827,1882,19,http://www.gutenberg.org/cache/epub/51405/pg51405.txt
2668,a45737,/ebooks/60924,Paris tel qu'il est,,,,,,,Noriac, Jules,1827,1882,19,http://www.gutenberg.org/cache/epub/60924/pg60924.txt
2669,a39764,/ebooks/38996,Dix contes modernes des meilleurs auteurs du jour,,,,,,,Normand, Jacques,1848,1931,19,http://www.gutenberg.org/cache/epub/38996/pg38996.txt
2670,a31936,/ebooks/26350,Le péril jaune,,,,,,,Novikov, Yakov Aleksandrovich,1849,1912,19,http://www.gutenberg.org/cache/epub/26350/pg26350.txt
2671,a32352,/ebooks/26943,Le Vaisseau fantôme (Der Fliegende Holländer),,,,,,,Nuitter, Charles,1828,1899,19,http://www.gutenberg.org/cache/epub/26943/pg26943.txt
2672,a32802,/ebooks/27627,Le Sentier,,,,,,,Nunès, Robert,,,,http://www.gutenberg.org/cache/epub/27627/pg27627.txt
2673,a6374,/ebooks/15915,New version of Les contes d'Hoffmann (The tales of Hoffman),,,,,,,Offenbach, Jacques,1819,1880,19,http://www.gutenberg.org/cache/epub/15915/pg15915.txt
2674,a6374,/ebooks/15915,New version of Les contes d'Hoffmann (The tales of Hoffman),,,,,,,Offenbach, Jacques,1819,1880,19,http://www.gutenberg.org/cache/epub/15915/pg15915.txt
2675,a1336,/ebooks/14251,L'Ame de Pierre,,,,,,,Ohnet, Georges,1848,1918,19,http://www.gutenberg.org/cache/epub/14251/pg14251.txt
2676,a1336,/ebooks/20950,La Grande Marnière,,,,,,,Ohnet, Georges,1848,1918,19,http://www.gutenberg.org/cache/epub/20950/pg20950.txt
2677,a1336,/ebooks/18073,Marchand de Poison: Les Batailles de la Vie,,,,,,,Ohnet, Georges,1848,1918,19,http://www.gutenberg.org/cache/epub/18073/pg18073.txt
2678,a4568,/ebooks/12504,A Selection from the Comedies of Marivaux,,,,,,,Olmsted, Everett Ward,1869,,19,http://www.gutenberg.org/cache/epub/12504/pg12504.txt
2679,a4568,/ebooks/12504,A Selection from the Comedies of Marivaux,,,,,,,Olmsted, Everett Ward,1869,,19,http://www.gutenberg.org/cache/epub/12504/pg12504.txt
2680,a49342,/ebooks/57360,"Machado de Assis, Son Oeuvre Littéraire",,,,,,,Orban, Victor,1868,1946,19,http://www.gutenberg.org/cache/epub/57360/pg57360.txt
2681,a49602,/ebooks/57788,"Avis pour les religieuses de l'ordre de l'Annonciade celeste, fondé à Genes l'année de notre Salut 1604
",<br/>,"R'imprimés en ladite Ville, & accomodés à la pratique de l'observance des Constitutions; pour l'instruction des exercices spirituels, à l'usage des Monasteres du même Ordre.",,,,,Ordine della Santissima Annunziata,,,,,http://www.gutenberg.org/cache/epub/57788/pg57788.txt
2682,a49602,/ebooks/57789,"Constitutions pour les religieuses de l'ordre de l'annonciade céleste, fondé à Genes en l'Année 1604.",,,,,,,Ordine della Santissima Annunziata,,,,,http://www.gutenberg.org/cache/epub/57789/pg57789.txt
2683,a49602,/ebooks/57790,"Regles pour les officieres du monastere de l'Annonciade, fondé à Genes l'année de notre Salut 1604",,,,,,,Ordine della Santissima Annunziata,,,,,http://www.gutenberg.org/cache/epub/57790/pg57790.txt
2684,a512,/ebooks/43784,Le mort vivant,,,,,,,Osbourne, Lloyd,1868,1947,19,http://www.gutenberg.org/cache/epub/43784/pg43784.txt
2685,a50172,/ebooks/58828,L'Afrique aux Noirs,,,,,,,Otlet, Paul,1868,1944,19,http://www.gutenberg.org/cache/epub/58828/pg58828.txt
2686,a50172,/ebooks/59431,L'Île du Levant,,,,,,,Otlet, Paul,1868,1944,19,http://www.gutenberg.org/cache/epub/59431/pg59431.txt
2687,a9756,/ebooks/57964,Aventures surprenantes de Robinson Crusoé,,,,,,,Paget, Walter,1863,1935,19,http://www.gutenberg.org/cache/epub/57964/pg57964.txt
2688,a37640,/ebooks/35390,"Œuvres Complètes de Frédéric Bastiat, tome 1
",<br/>,"mises en ordre, revues et annotées d'après les manuscrits de l'auteur",,,,,Paillottet, Prosper,1804,1878,19,http://www.gutenberg.org/cache/epub/35390/pg35390.txt
2689,a37640,/ebooks/42300,"Œuvres Complètes de Frédéric Bastiat, tome 2
",<br/>,"mises en ordre, revues et annotées d'après les manuscrits de l'auteur",,,,,Paillottet, Prosper,1804,1878,19,http://www.gutenberg.org/cache/epub/42300/pg42300.txt
2690,a37640,/ebooks/43315,"Œuvres Complètes de Frédéric Bastiat, tome 3
",<br/>,"mises en ordre, revues et annotées d'après les manuscrits de l'auteur",,,,,Paillottet, Prosper,1804,1878,19,http://www.gutenberg.org/cache/epub/43315/pg43315.txt
2691,a37640,/ebooks/46625,"Œuvres Complètes de Frédéric Bastiat, tome 4
",<br/>,"mises en ordre, revues et annotées d'après les manuscrits de l'auteur",,,,,Paillottet, Prosper,1804,1878,19,http://www.gutenberg.org/cache/epub/46625/pg46625.txt
2692,a37640,/ebooks/46626,"Œuvres Complètes de Frédéric Bastiat, tome 5
",<br/>,"mises en ordre, revues et annotées d'après les manuscrits de l'auteur",,,,,Paillottet, Prosper,1804,1878,19,http://www.gutenberg.org/cache/epub/46626/pg46626.txt
2693,a37640,/ebooks/46627,"Œuvres Complètes de Frédéric Bastiat, tome 6
",<br/>,"mises en ordre, revues et annotées d'après les manuscrits de l'auteur",,,,,Paillottet, Prosper,1804,1878,19,http://www.gutenberg.org/cache/epub/46627/pg46627.txt
2694,a37640,/ebooks/46628,"Œuvres Complètes de Frédéric Bastiat, tome 7
",<br/>,"mises en ordre, revues et annotées d'après les manuscrits de l'auteur",,,,,Paillottet, Prosper,1804,1878,19,http://www.gutenberg.org/cache/epub/46628/pg46628.txt
